ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
18-210-75-3,chec1245,Chechen,1623,хабар дийца,CyrillTrans,"speak, talk",,,"len, xabar diyca, qʼamel dar",Phonemic
18-210-75-5,chec1245,Chechen,1623,къамел дар,CyrillTrans,"speak, talk",,,"len, xabar diyca, qʼamel dar",Phonemic
18-211-75-1,chec1245,Chechen,1866,толкха лен,CyrillTrans,"stutter, stammer",,,tolqa len,Phonemic
18-220-75-1,chec1245,Chechen,1458,а̄ла,CyrillTrans,say,,,"āla, distxila",Phonemic
18-220-75-3,chec1245,Chechen,1458,дистхила,CyrillTrans,say,,,"āla, distxila",Phonemic
18-221-75-1,chec1245,Chechen,1711,дийца истори,CyrillTrans,tell story,,,diyca istori,Phonemic
18-222-75-1,chec1245,Chechen,1115,мотт,CyrillTrans,speech (make a),,,"mot̄, qʼamel",Phonemic
18-222-75-3,chec1245,Chechen,1115,къамел,CyrillTrans,speech (make a),,,"mot̄, qʼamel",Phonemic
18-230-75-1,chec1245,Chechen,48,дист ца хила,CyrillTrans,silent (be),,,"dist ca xila, qʼamel ca dan",Phonemic
18-230-75-3,chec1245,Chechen,48,къамел ца дан,CyrillTrans,silent (be),,,"dist ca xila, qʼamel ca dan",Phonemic
18-240-75-1,chec1245,Chechen,1307,мотт,CyrillTrans,language,,,mot̄,Phonemic
18-260-75-1,chec1245,Chechen,1599,дош,CyrillTrans,word,,,doš,Phonemic
18-280-75-1,chec1245,Chechen,1405,цІе,CyrillTrans,name,,,cʼe,Phonemic
18-310-75-1,chec1245,Chechen,1309,хатта,CyrillTrans,"ask (question, inquire)",,,xāt̄a,Phonemic
18-320-75-1,chec1245,Chechen,1275,жоп дала,CyrillTrans,answer,,,žop dala,Phonemic
18-330-75-1,chec1245,Chechen,2022,къардала,CyrillTrans,"admit, confess",,,qʼardala,Phonemic
18-340-75-1,chec1245,Chechen,755,керстдан,CyrillTrans,deny,,,kerstdan,Phonemic
18-350-75-1,chec1245,Chechen,1828,де̄ха,CyrillTrans,"ask, request",,,dēxa,Phonemic
18-360-75-1,chec1245,Chechen,1675,дийр ду а̄ла,CyrillTrans,promise,,,diyr du āla,Phonemic
18-370-75-1,chec1245,Chechen,49,ца дала,CyrillTrans,refuse,,,"ca dala, düħal xila",Phonemic
18-370-75-3,chec1245,Chechen,49,дуьхьал хила,CyrillTrans,refuse,,,"ca dala, düħal xila",Phonemic
18-380-75-1,chec1245,Chechen,83,дехка,CyrillTrans,forbid,,,"dexka, bexkam ban, ca magō",Phonemic
18-380-75-3,chec1245,Chechen,83,бехкам бан,CyrillTrans,forbid,,,"dexka, bexkam ban, ca magō",Phonemic
18-380-75-5,chec1245,Chechen,83,ца маго̄,CyrillTrans,forbid,,,"dexka, bexkam ban, ca magō",Phonemic
18-390-75-1,chec1245,Chechen,299,дов дан,CyrillTrans,"rebuke, scold",,,"dow dan, len, bart bet̄a",Phonemic
18-390-75-3,chec1245,Chechen,299,лен,CyrillTrans,"rebuke, scold",,,"dow dan, len, bart bet̄a",Phonemic
18-390-75-5,chec1245,Chechen,299,барт бетта,CyrillTrans,"rebuke, scold",,,"dow dan, len, bart bet̄a",Phonemic
18-410-75-1,chec1245,Chechen,1084,кхайкха,CyrillTrans,call (=summon),,,qayqa,Phonemic
18-420-75-1,chec1245,Chechen,180,цІе тилла,CyrillTrans,call (=name),,,"cʼe til̄a, cʼerš yāxa, āla",Phonemic
18-420-75-3,chec1245,Chechen,180,цІерш йа̄ха,CyrillTrans,call (=name),,,"cʼe til̄a, cʼerš yāxa, āla",Phonemic
18-420-75-5,chec1245,Chechen,180,а̄ла,CyrillTrans,call (=name),,,"cʼe til̄a, cʼerš yāxa, āla",Phonemic
18-430-75-1,chec1245,Chechen,9,дІахьедан,CyrillTrans,announce,,,"dʕaħedan, qayqo",Phonemic
18-430-75-3,chec1245,Chechen,9,кхайкхо,CyrillTrans,announce,,,"dʕaħedan, qayqo",Phonemic
18-440-75-1,chec1245,Chechen,1192,кхерам тийса,CyrillTrans,threaten,,,qēram tiysa,Phonemic
18-450-75-1,chec1245,Chechen,101,дозалла дан,CyrillTrans,boast,,,"dozal̄a dan, kural̄a yan",Phonemic
18-450-75-3,chec1245,Chechen,101,куралла йан,CyrillTrans,boast,,,"dozal̄a dan, kural̄a yan",Phonemic
18-510-75-1,chec1245,Chechen,1672,йа̄здан,CyrillTrans,write,,,yāzdan,Phonemic
18-520-75-1,chec1245,Chechen,724,еша,CyrillTrans,read,,,yeša,Phonemic
18-560-75-1,chec1245,Chechen,648,ке̄хат,CyrillTrans,paper,,,kēxat,Phonemic
18-570-75-1,chec1245,Chechen,794,ручка,CyrillTrans,pen,,,ručka,Phonemic
18-610-75-1,chec1245,Chechen,963,книшка,CyrillTrans,book,,,kniška,Phonemic
18-670-75-1,chec1245,Chechen,1045,илланча,CyrillTrans,poet,,,il̄anča,Phonemic
18-710-75-1,chec1245,Chechen,777,шедаг,CyrillTrans,flute,,,šedag,Phonemic
18-720-75-1,chec1245,Chechen,908,вота,CyrillTrans,drum,,,wota,Phonemic
18-730-75-1,chec1245,Chechen,2136,биргІа,CyrillTrans,"horn, trumpet",,,"birɣa, turba",Phonemic
18-730-75-3,chec1245,Chechen,2136,турба,CyrillTrans,"horn, trumpet",,,"birɣa, turba",Phonemic
18-740-75-1,chec1245,Chechen,300,екарг,CyrillTrans,rattle,,,yekarg,Phonemic
19-110-75-1,chec1245,Chechen,1300,мо̄хк,CyrillTrans,country,,,mōxk,Phonemic
19-120-75-1,chec1245,Chechen,89,вина мо̄хк,CyrillTrans,one's native country,,,wina mōxk,Phonemic
19-150-75-1,chec1245,Chechen,1391,гІа̄ла,CyrillTrans,"city, town",,,ɣāla,Phonemic
19-160-75-1,chec1245,Chechen,930,эвл,CyrillTrans,village,,,ewl,Phonemic
19-170-75-1,chec1245,Chechen,1010,до̄за,CyrillTrans,boundary,,,dōza,Phonemic
19-210-75-1,chec1245,Chechen,789,халкъ,CyrillTrans,people (populace),,,xalqʼ,Phonemic
19-230-75-1,chec1245,Chechen,302,тІаьхье,CyrillTrans,"tribe, clan",,,"tʼäħe, tuqam",Phonemic
19-230-75-3,chec1245,Chechen,302,тукхам,CyrillTrans,"tribe, clan",,,"tʼäħe, tuqam",Phonemic
19-240-75-1,chec1245,Chechen,301,баьчча,CyrillTrans,"chief, chieftain",,,bäč̄a,Phonemic
19-250-75-1,chec1245,Chechen,1296,Іа̄са,CyrillTrans,"staff, walking stick",,,ʕāsa,Phonemic
19-310-75-1,chec1245,Chechen,1846,урхалла ле̄ло,CyrillTrans,"rule, govern",,,urxal̄a lēlo,Phonemic
19-320-75-1,chec1245,Chechen,1508,паччахь,CyrillTrans,"king, ruler",,,pač̄aħ,Phonemic
19-330-75-1,chec1245,Chechen,1306,зуда-паччахь,CyrillTrans,queen,,,zuda-pač̄aħ,Phonemic
19-360-75-1,chec1245,Chechen,482,дика,CyrillTrans,"noble, nobleman",,,dika,Phonemic
19-370-75-1,chec1245,Chechen,1032,гІа̄лара стаг,CyrillTrans,"citizen, subject",,,ɣālara stag,Phonemic
19-410-75-1,chec1245,Chechen,383,э̄ла,CyrillTrans,master,,,ēla,Phonemic
19-420-75-1,chec1245,Chechen,812,лай,CyrillTrans,slave,,,lay,Phonemic
19-430-75-1,chec1245,Chechen,255,йалхо,CyrillTrans,servant,,,yalxo,Phonemic
19-440-75-1,chec1245,Chechen,384,мукъа стаг,CyrillTrans,freeman,,,muqʼa stag,Phonemic
19-450-75-1,chec1245,Chechen,1128,буьйр дан,CyrillTrans,"command, order",,,"büyr dan, omra dan",Phonemic
19-450-75-3,chec1245,Chechen,1128,омра дан,CyrillTrans,"command, order",,,"büyr dan, omra dan",Phonemic
19-460-75-1,chec1245,Chechen,1635,муьтІахь хила,CyrillTrans,obey,,,mütʼaħ xila,Phonemic
19-470-75-1,chec1245,Chechen,1003,магийта,CyrillTrans,"let, permit",,,"magiyta, magō",Phonemic
19-470-75-3,chec1245,Chechen,1003,маго̄,CyrillTrans,"let, permit",,,"magiyta, magō",Phonemic
19-510-75-1,chec1245,Chechen,1325,доттагІ,CyrillTrans,"friend, companion",,,dot̄aɣ,Phonemic
19-520-75-1,chec1245,Chechen,1358,мостагІ,CyrillTrans,enemy,,,mostaɣ,Phonemic
19-540-75-1,chec1245,Chechen,1332,лулахо̄,CyrillTrans,neighbor,,,lulaxō,Phonemic
19-550-75-1,chec1245,Chechen,791,цавевзарг,CyrillTrans,stranger,,,"cawewzarg, wewzaš wocurg",Phonemic
19-550-75-3,chec1245,Chechen,791,вевзаш воцург,CyrillTrans,stranger,,,"cawewzarg, wewzaš wocurg",Phonemic
19-560-75-1,chec1245,Chechen,1782,хьа̄ша,CyrillTrans,guest,,,ħāša,Phonemic
19-570-75-1,chec1245,Chechen,1545,да,CyrillTrans,host,,,da,Phonemic
19-580-75-1,chec1245,Chechen,1897,гІо,CyrillTrans,"help, aid",,,ɣo,Phonemic
19-590-75-1,chec1245,Chechen,1550,новкъарло йан,CyrillTrans,"hinder, prevent",,,"nowqʼarlo yan, ħowzan ban",Phonemic
19-590-75-3,chec1245,Chechen,1550,хьовзан бан,CyrillTrans,"hinder, prevent",,,"nowqʼarlo yan, ħowzan ban",Phonemic
19-610-75-1,chec1245,Chechen,1747,Іе̄дал,CyrillTrans,custom,,,"ʕēdal, ʕādat",Phonemic
19-610-75-3,chec1245,Chechen,1747,Іа̄дат,CyrillTrans,custom,,,"ʕēdal, ʕādat",Phonemic
19-620-75-1,chec1245,Chechen,1848,дов,CyrillTrans,"strife, quarrel",,,dow,Phonemic
19-630-75-1,chec1245,Chechen,2024,къайлаха барт,CyrillTrans,"conspiracy, plot",,,qʼaylaxa bart,Phonemic
19-650-75-1,chec1245,Chechen,1831,(дуьхал) кхе̄та,CyrillTrans,meet,,,(düxal) qēta,Phonemic
19-720-75-1,chec1245,Chechen,1610,кхахьпа,CyrillTrans,prostitute,,,qaħpa,Phonemic
20-110-75-1,chec1245,Chechen,1423,ле̄та,CyrillTrans,fight (vb),,,lēta,Phonemic
20-130-75-1,chec1245,Chechen,579,тІом,CyrillTrans,"war, battle",,,tʼom,Phonemic
20-140-75-1,chec1245,Chechen,1338,машар,CyrillTrans,peace,,,mašar,Phonemic
20-150-75-1,chec1245,Chechen,1561,эскар,CyrillTrans,army,,,eskar,Phonemic
20-170-75-1,chec1245,Chechen,1941,салти,CyrillTrans,soldier,,,salti,Phonemic
20-210-75-1,chec1245,Chechen,951,герз,CyrillTrans,"weapons, arms",,,gerz,Phonemic
20-220-75-1,chec1245,Chechen,1763,чхьонкар,CyrillTrans,club,,,"čħonkar, ħoqa",Phonemic
20-220-75-3,chec1245,Chechen,1763,хьокха,CyrillTrans,club,,,"čħonkar, ħoqa",Phonemic
20-222-75-1,chec1245,Chechen,386,жамболат,CyrillTrans,battle-ax,,,žambolat,Phonemic
20-230-75-1,chec1245,Chechen,387,ширдолаг,CyrillTrans,sling,,,širdolag,Phonemic
20-240-75-1,chec1245,Chechen,994,(секха) Іад,CyrillTrans,bow,,,(seqa) ʕad,Phonemic
20-250-75-1,chec1245,Chechen,977,пха,CyrillTrans,arrow,,,pxa,Phonemic
20-260-75-1,chec1245,Chechen,945,гоьмукъ,CyrillTrans,spear,,,gömuqʼ,Phonemic
20-270-75-1,chec1245,Chechen,1535,гІа̄лакх,CyrillTrans,sword,,,ɣālaq,Phonemic
20-280-75-1,chec1245,Chechen,1566,йоккха топ,CyrillTrans,"gun, cannon",,,yoq̄a top,Phonemic
20-310-75-1,chec1245,Chechen,1061,гІагІ,CyrillTrans,armor (defensive),,,ɣaɣ,Phonemic
20-330-75-1,chec1245,Chechen,1680,гІем,CyrillTrans,helmet,,,ɣem,Phonemic
20-340-75-1,chec1245,Chechen,1064,турс,CyrillTrans,shield,,,turs,Phonemic
20-350-75-1,chec1245,Chechen,1938,гІап,CyrillTrans,fortress,,,ɣap,Phonemic
20-360-75-1,chec1245,Chechen,1671,бІов,CyrillTrans,tower,,,"bʕow, ɣāla",Phonemic
20-360-75-3,chec1245,Chechen,1671,гІа̄ла,CyrillTrans,tower,,,"bʕow, ɣāla",Phonemic
20-410-75-1,chec1245,Chechen,783,толам,CyrillTrans,victory,,,"tolam, qiʔam",Phonemic
20-410-75-3,chec1245,Chechen,783,кхиам,CyrillTrans,victory,,,"tolam, qiʔam",Phonemic
20-420-75-1,chec1245,Chechen,782,э̄шар,CyrillTrans,defeat,,,"ēšar, talxar, (tʼe) tōxar",Phonemic
20-420-75-3,chec1245,Chechen,782,талхар,CyrillTrans,defeat,,,"ēšar, talxar, (tʼe) tōxar",Phonemic
20-420-75-5,chec1245,Chechen,782,(тІе) то̄хар,CyrillTrans,defeat,,,"ēšar, talxar, (tʼe) tōxar",Phonemic
20-430-75-1,chec1245,Chechen,722,атака йан,CyrillTrans,attack,,,ataka yan,Phonemic
20-440-75-1,chec1245,Chechen,1330,дуьхьало йан,CyrillTrans,defend,,,düħalo yan,Phonemic
20-450-75-1,chec1245,Chechen,421,йухада̄ла,CyrillTrans,retreat,,,yuxadāla,Phonemic
20-460-75-1,chec1245,Chechen,1696,кара даха,CyrillTrans,surrender,,,kara daxa,Phonemic
20-470-75-1,chec1245,Chechen,1072,тутмакх,CyrillTrans,"captive, prisoner",,,"tutmaq, läcna stag",Phonemic
20-470-75-3,chec1245,Chechen,1072,лаьцна стаг,CyrillTrans,"captive, prisoner",,,"tutmaq, läcna stag",Phonemic
20-471-75-1,chec1245,Chechen,1940,гІаролаш,CyrillTrans,"guard, sentinel",,,ɣarolaš,Phonemic
20-480-75-1,chec1245,Chechen,1022,нехан хьал,CyrillTrans,"booty, spoils",,,nexan ħal,Phonemic
20-490-75-1,chec1245,Chechen,65,кІе̄ло йан,CyrillTrans,ambush,,,kʼēlo yan,Phonemic
20-510-75-1,chec1245,Chechen,1858,чІерийлецархо,CyrillTrans,fisherman,,,čʼeriylecarxo,Phonemic
20-520-75-1,chec1245,Chechen,1074,чІерий лоцу маІар,CyrillTrans,fishhook,,,čʼeriy locu maʕar,Phonemic
20-530-75-1,chec1245,Chechen,19,ле̄ска,CyrillTrans,fishing line,,,lēska,Phonemic
20-540-75-1,chec1245,Chechen,388,ов,CyrillTrans,fishnet,,,"ow, boy, čʼeriy löcu boy",Phonemic
20-540-75-3,chec1245,Chechen,388,бой,CyrillTrans,fishnet,,,"ow, boy, čʼeriy löcu boy",Phonemic
20-540-75-5,chec1245,Chechen,388,чІерий лоьцу бой,CyrillTrans,fishnet,,,"ow, boy, čʼeriy löcu boy",Phonemic
20-550-75-1,chec1245,Chechen,389,чІерий ле̄цар,CyrillTrans,fish trap,,,čʼeriy lēcar,Phonemic
20-560-75-1,chec1245,Chechen,2013,тосург,CyrillTrans,bait,,,tosurg,Phonemic
20-610-75-1,chec1245,Chechen,1435,талла эха,CyrillTrans,hunt,,,tal̄a exa,Phonemic
20-620-75-1,chec1245,Chechen,1172,кхийса,CyrillTrans,shoot,,,"qiysa, det̄a",Phonemic
20-620-75-3,chec1245,Chechen,1172,детта,CyrillTrans,shoot,,,"qiysa, det̄a",Phonemic
20-630-75-1,chec1245,Chechen,161,дІа ца кхе̄та,CyrillTrans,miss (target),,,dʕa ca qēta,Phonemic
20-640-75-1,chec1245,Chechen,1075,гура,CyrillTrans,trap (noun),,,"gura, rečʼa",Phonemic
20-640-75-3,chec1245,Chechen,1075,речІа,CyrillTrans,trap (noun),,,"gura, rečʼa",Phonemic
20-650-75-1,chec1245,Chechen,1170,леца,CyrillTrans,trap (vb),,,leca,Phonemic
21-110-75-1,chec1245,Chechen,1062,закон,CyrillTrans,law,,,zakon,Phonemic
21-150-75-1,chec1245,Chechen,1068,суд,CyrillTrans,court,,,"sud, qel",Phonemic
21-150-75-3,chec1245,Chechen,1068,кхел,CyrillTrans,court,,,"sud, qel",Phonemic
21-160-75-1,chec1245,Chechen,1818,суд йан,CyrillTrans,judge (vb),,,"sud yan, qel yan",Phonemic
21-160-75-3,chec1245,Chechen,1818,кхел йан,CyrillTrans,judge (vb),,,"sud yan, qel yan",Phonemic
21-170-75-1,chec1245,Chechen,1067,суьдан сацам,CyrillTrans,judgment,,,südan sacam,Phonemic
21-180-75-1,chec1245,Chechen,861,суьдхо,CyrillTrans,judge (noun),,,"südxo, qelaxo",Phonemic
21-180-75-3,chec1245,Chechen,861,кхелахо,CyrillTrans,judge (noun),,,"südxo, qelaxo",Phonemic
21-210-75-1,chec1245,Chechen,2020,девнан да,CyrillTrans,plaintiff,,,dewnan da,Phonemic
21-220-75-1,chec1245,Chechen,1034,жоьпахо,CyrillTrans,defendant,,,žöpaxo,Phonemic
21-230-75-1,chec1245,Chechen,1144,теш,CyrillTrans,witness,,,teš,Phonemic
21-240-75-1,chec1245,Chechen,1939,дуй баа,CyrillTrans,swear,,,"duy baʔa, čʼaɣo yan",Phonemic
21-240-75-3,chec1245,Chechen,1939,чІагІо йан,CyrillTrans,swear,,,"duy baʔa, čʼaɣo yan",Phonemic
21-250-75-1,chec1245,Chechen,1712,дуй,CyrillTrans,oath,,,"duy, čʼāɣo",Phonemic
21-250-75-3,chec1245,Chechen,1712,чІа̄гІо,CyrillTrans,oath,,,"duy, čʼāɣo",Phonemic
21-310-75-1,chec1245,Chechen,1814,бехкедан,CyrillTrans,accuse,,,bexkedan,Phonemic
21-320-75-1,chec1245,Chechen,484,суд йан,CyrillTrans,condemn,,,"sud yan, xan tōxa",Phonemic
21-320-75-3,chec1245,Chechen,484,хан то̄ха,CyrillTrans,condemn,,,"sud yan, xan tōxa",Phonemic
21-330-75-1,chec1245,Chechen,983,бехке ла̄ра,CyrillTrans,convict (vb),,,bexke lāra,Phonemic
21-340-75-1,chec1245,Chechen,988,бехказда̄ла,CyrillTrans,acquit,,,bexkazdāla,Phonemic
21-350-75-1,chec1245,Chechen,1682,бехке,CyrillTrans,guilty,,,bexke,Phonemic
21-360-75-1,chec1245,Chechen,90,бехке воцу,CyrillTrans,innocent,,,bexke wocu,Phonemic
21-370-75-1,chec1245,Chechen,390,таІзар,CyrillTrans,"penalty, punishment",,,taʕzar,Phonemic
21-380-75-1,chec1245,Chechen,218,гІӯда то̄ха,CyrillTrans,fine,,,ɣūda tōxa,Phonemic
21-390-75-1,chec1245,Chechen,1281,набахти,CyrillTrans,"prison, jail",,,nabaxti,Phonemic
21-420-75-1,chec1245,Chechen,845,стаг вен,CyrillTrans,murder,,,stag wen,Phonemic
21-430-75-1,chec1245,Chechen,902,зина,CyrillTrans,adultery,,,zina,Phonemic
21-440-75-1,chec1245,Chechen,953,хьийзор,CyrillTrans,rape,,,"ħiyzor, nücqʼaš lelor",Phonemic
21-440-75-3,chec1245,Chechen,953,нуьцкъаш лелор,CyrillTrans,rape,,,"ħiyzor, nücqʼaš lelor",Phonemic
21-460-75-1,chec1245,Chechen,1889,цІе ийллар,CyrillTrans,arson,,,"cʼe iyl̄ar, cʼe tasar",Phonemic
21-460-75-3,chec1245,Chechen,1889,цІе тасар,CyrillTrans,arson,,,"cʼe iyl̄ar, cʼe tasar",Phonemic
21-470-75-1,chec1245,Chechen,1792,харцтешалла,CyrillTrans,perjury,,,xarctešal̄a,Phonemic
21-510-75-1,chec1245,Chechen,713,къо̄ла дан,CyrillTrans,steal,,,"qʼōla dan, kurxal̄a dan",Phonemic
21-510-75-3,chec1245,Chechen,713,курхалла дан,CyrillTrans,steal,,,"qʼōla dan, kurxal̄a dan",Phonemic
21-520-75-1,chec1245,Chechen,1160,къу,CyrillTrans,thief,,,qʼu,Phonemic
22-110-75-1,chec1245,Chechen,661,дин,CyrillTrans,religion,,,din,Phonemic
22-120-75-1,chec1245,Chechen,1944,Де̄ла,CyrillTrans,God,,,"Дēla, Al̄ah",Phonemic
22-120-75-3,chec1245,Chechen,1944,Аллагь,CyrillTrans,God,,,"Дēla, Al̄ah",Phonemic
22-130-75-1,chec1245,Chechen,911,зийарт,CyrillTrans,"temple, church",,,"ziyart, kaškow, kils",Phonemic
22-130-75-3,chec1245,Chechen,911,кашков,CyrillTrans,"temple, church",,,"ziyart, kaškow, kils",Phonemic
22-130-75-5,chec1245,Chechen,911,килс,CyrillTrans,"temple, church",,,"ziyart, kaškow, kils",Phonemic
22-140-75-1,chec1245,Chechen,853,михІраб,CyrillTrans,altar,,,mihrab,Phonemic
22-150-75-1,chec1245,Chechen,1103,са̄гІа,CyrillTrans,"sacrifice, offering",,,"sāɣa, ɣurba der, wālar",Phonemic
22-150-75-3,chec1245,Chechen,1103,гІурба дер,CyrillTrans,"sacrifice, offering",,,"sāɣa, ɣurba der, wālar",Phonemic
22-150-75-5,chec1245,Chechen,1103,ва̄лар,CyrillTrans,"sacrifice, offering",,,"sāɣa, ɣurba der, wālar",Phonemic
22-160-75-1,chec1245,Chechen,257,те̄къа,CyrillTrans,worship,,,tēqʼa,Phonemic
22-170-75-1,chec1245,Chechen,24,ламаз дан,CyrillTrans,pray,,,"lamaz dan, doɣa dan",Phonemic
22-170-75-3,chec1245,Chechen,24,догІа дан,CyrillTrans,pray,,,"lamaz dan, doɣa dan",Phonemic
22-180-75-1,chec1245,Chechen,852,мозгІар,CyrillTrans,priest,,,mozɣar,Phonemic
22-190-75-1,chec1245,Chechen,1702,де̄за,CyrillTrans,"holy, sacred",,,"dēza, lōru",Phonemic
22-190-75-3,chec1245,Chechen,1702,ло̄ру,CyrillTrans,"holy, sacred",,,"dēza, lōru",Phonemic
22-220-75-1,chec1245,Chechen,304,дин кхайкхо,CyrillTrans,preach,,,din qayqo,Phonemic
22-230-75-1,chec1245,Chechen,391,декъалдан,CyrillTrans,bless,,,deqʼaldan,Phonemic
22-240-75-1,chec1245,Chechen,8,сардам бо̄лла,CyrillTrans,curse,,,"sardam bōl̄a, neʕalt āla",Phonemic
22-240-75-3,chec1245,Chechen,8,неІалт а̄ла,CyrillTrans,curse,,,"sardam bōl̄a, neʕalt āla",Phonemic
22-260-75-1,chec1245,Chechen,303,марха кха̄ба,CyrillTrans,fast (vb),,,marxa qāba,Phonemic
22-310-75-1,chec1245,Chechen,1565,йалсамани,CyrillTrans,heaven,,,"yalsamani, stigalnam",Phonemic
22-310-75-3,chec1245,Chechen,1565,стигалнам,CyrillTrans,heaven,,,"yalsamani, stigalnam",Phonemic
22-320-75-1,chec1245,Chechen,878,жоьжахати,CyrillTrans,hell,,,žöžaxati,Phonemic
22-350-75-1,chec1245,Chechen,1973,йилбаз,CyrillTrans,demon (evil spirit),,,yilbaz,Phonemic
22-370-75-1,chec1245,Chechen,1945,цІу,CyrillTrans,idol,,,cʼu,Phonemic
22-420-75-1,chec1245,Chechen,392,бозбуунчалла,CyrillTrans,"magic, witchcraft, sorcery",,,bozbuʔunčal̄a,Phonemic
22-430-75-1,chec1245,Chechen,2137,гІам,CyrillTrans,"sorcerer, witch",,,"ɣam, almaz ubar",Phonemic
22-430-75-3,chec1245,Chechen,2137,алмаз убар,CyrillTrans,"sorcerer, witch",,,"ɣam, almaz ubar",Phonemic
22-440-75-1,chec1245,Chechen,2138,Маьлха-Аьзни,CyrillTrans,"fairy, elf",,,Мälxa-Äzni,Phonemic
22-450-75-1,chec1245,Chechen,1175,бІарлагІа,CyrillTrans,"ghost, phantom",,,"bʕarlaɣa, ɣalart",Phonemic
22-450-75-3,chec1245,Chechen,1175,гІаларт,CyrillTrans,"ghost, phantom",,,"bʕarlaɣa, ɣalart",Phonemic
22-470-75-1,chec1245,Chechen,107,хаам,CyrillTrans,"omen, portent",,,xaʔam,Phonemic
